date,stock,score,entry_price,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,mae_5d,bucket
2026-05-15,SUNPHARMA,50,1873.29,0.11,-1.79,-4.21,-1.79,50-59
2026-05-15,ADANIENT,60,2714.79,-0.41,0.05,8.15,-0.96,60-69
2026-05-15,ADANIPORTS,70,1787.57,-1.25,-0.46,0.53,-1.8,70-79
2026-05-15,JSWSTEEL,60,1271.5,0.34,0.52,-0.06,0.2,60-69
2026-05-15,TATASTEEL,60,212.46,-4.53,-3.53,-4.07,-4.53,60-69
2026-05-15,GRASIM,65,2933.8,1.27,7.55,6.43,0.05,60-69
2026-05-15,HINDALCO,65,1067.5,1.69,3.91,5.55,-1.8,60-69
2026-05-15,HINDZINC,60,637.8,-1.15,-0.87,-0.76,-1.53,60-69
2026-05-15,DIVISLAB,55,6760.5,1.96,1.87,-1.38,1.1,50-59
2026-05-15,TORNTPHARM,60,4396.96,0.53,1.83,0.31,-0.27,60-69
2026-05-15,MANKIND,65,2503.0,3.23,-0.94,-5.09,-0.94,60-69
2026-05-15,BIOCON,60,429.59,0.6,0.03,-0.34,-0.9,60-69
2026-05-15,IPCALAB,90,1605.0,2.59,-0.18,-5.02,-0.18,90-100
2026-05-15,AJANTPHARM,55,3177.2,0.37,-2.19,-7.82,-2.19,50-59
2026-05-15,GLAND,55,1868.3,18.92,24.93,20.43,15.43,50-59
2026-05-15,DRREDDY,65,1336.7,-1.11,-2.21,-2.48,-2.21,60-69
2026-05-15,ABBOTINDIA,55,27940.0,-1.77,-0.39,-3.88,-1.77,50-59
2026-05-15,DELHIVERY,65,475.75,-3.98,-5.92,-4.92,-5.92,60-69
2026-05-15,POLICYBZR,55,1688.3,8.39,6.17,0.84,3.55,50-59
2026-05-15,TATACONSUM,60,1223.65,-2.05,-3.42,-3.7,-3.42,60-69
2026-05-15,MOTHERSON,60,129.92,1.73,4.82,12.18,-0.9,60-69
2026-05-15,CROMPTON,60,301.95,-3.76,-2.38,-6.89,-3.76,60-69
2026-05-15,ADANIGREEN,65,1379.0,-1.15,-1.21,6.99,-1.51,60-69
2026-05-18,BHARTIARTL,70,1938.1,-2.72,-3.27,-6.58,-3.44,70-79
2026-05-18,SUNPHARMA,50,1900.82,-0.76,-3.42,-5.74,-3.42,50-59
2026-05-18,JSWSTEEL,65,1285.42,-0.89,-0.26,0.51,-0.89,60-69
2026-05-18,DIVISLAB,55,6835.0,0.34,-1.15,-4.12,-1.15,50-59
2026-05-18,TORNTPHARM,55,4384.99,1.72,4.07,-0.79,0.81,50-59
2026-05-18,IPCALAB,65,1646.3,-0.56,-4.57,-9.47,-4.57,60-69
2026-05-18,AJANTPHARM,55,3214.1,-2.02,-4.13,-8.81,-4.13,50-59
2026-05-18,GLAND,70,2156.6,8.09,8.22,6.3,3.02,70-79
2026-05-18,NYKAA,55,272.7,0.66,-0.97,-2.2,-0.97,50-59
2026-05-18,POLICYBZR,70,1748.3,4.06,2.47,-4.4,2.47,70-79
2026-05-18,MOTHERSON,60,128.75,6.41,5.56,10.11,2.13,60-69
2026-05-18,MANAPPURAM,60,306.1,5.33,6.39,3.25,3.01,60-69
2026-05-18,PIIND,55,3096.3,-11.49,-7.99,-12.72,-11.49,50-59
2026-05-19,INFY,55,1171.55,-1.87,-2.44,6.17,-2.44,50-59
2026-05-19,ADANIENT,50,2723.78,-0.28,8.97,8.92,-1.01,50-59
2026-05-19,DIVISLAB,60,6912.0,-0.36,-2.3,-5.48,-2.3,60-69
2026-05-19,TECHM,55,1429.94,-3.06,-0.57,7.11,-3.21,50-59
2026-05-19,TORNTPHARM,60,4451.25,0.59,-0.18,-3.0,-0.69,60-69
2026-05-19,GLENMARK,55,2405.9,-6.1,-2.27,-9.2,-6.1,50-59
2026-05-19,AUROPHARMA,55,1512.8,-3.26,-3.41,-5.53,-3.85,50-59
2026-05-19,AJANTPHARM,55,3248.2,-4.33,-4.65,-10.34,-5.13,50-59
2026-05-19,GLAND,70,2251.1,3.68,2.52,1.15,-1.3,70-79
2026-05-19,COFORGE,70,1412.0,-1.76,0.76,7.61,-2.48,70-79
2026-05-19,POLICYBZR,60,1804.8,-0.69,-0.88,-8.9,-0.88,60-69
2026-05-19,PAGEIND,80,38548.45,1.95,-1.02,-3.07,-1.07,80-89
2026-05-19,MOTHERSON,65,131.49,3.57,3.29,10.19,0.52,60-69
2026-05-19,PIIND,70,3124.6,-11.0,-9.18,-12.32,-12.29,70-79
2026-05-19,DEEPAKNTR,55,1805.8,-3.65,-4.36,-6.61,-4.36,50-59
2026-05-19,ADANIGREEN,60,1377.8,-1.12,5.78,5.2,-1.42,60-69
2026-05-20,GRASIM,60,2971.1,6.75,6.69,4.39,6.17,60-69
2026-05-20,HINDALCO,75,1085.5,1.3,5.91,4.92,1.27,70-79
2026-05-20,DIVISLAB,75,6893.0,-1.98,-1.39,-4.59,-2.03,70-79
2026-05-20,TORNTPHARM,55,4420.42,3.24,2.45,-1.17,0.52,50-59
2026-05-20,MARICO,55,838.45,-1.8,-0.55,-3.24,-1.8,50-59
2026-05-20,MANKIND,70,2583.9,-4.89,-6.33,-8.3,-6.33,70-79
2026-05-20,GLENMARK,60,2379.0,-1.77,0.25,-8.62,-5.04,60-69
2026-05-20,COFORGE,50,1402.3,-0.31,-0.99,1.33,-1.8,50-59
2026-05-20,NYKAA,50,273.3,-1.19,-3.71,-1.43,-3.71,50-59
2026-05-20,POLICYBZR,55,1830.0,-2.1,-2.47,-13.74,-2.47,50-59
2026-05-20,PAGEIND,60,38135.08,0.68,0.03,-1.49,0.03,60-69
2026-05-20,MOTHERSON,85,132.17,2.83,7.75,10.17,2.76,80-89
2026-05-20,MANAPPURAM,60,319.15,2.04,3.01,-2.26,1.02,60-69
2026-05-20,CUMMINSIND,50,5399.5,-0.32,11.63,5.43,-0.86,50-59
2026-05-21,ASIANPAINT,50,2576.45,1.85,2.81,2.42,1.58,50-59
2026-05-21,BAJAJ-AUTO,55,10518.96,-0.69,1.33,-1.49,-1.65,50-59
2026-05-21,JSWSTEEL,65,1273.98,0.96,2.19,1.55,0.33,60-69
2026-05-21,GRASIM,70,3154.5,0.33,0.49,-1.62,0.03,70-79
2026-05-21,MANKIND,70,2514.1,-3.6,-3.73,-6.41,-3.73,70-79
2026-05-21,GLAND,55,2331.0,-0.99,-0.77,-4.78,-0.99,50-59
2026-05-21,NYKAA,70,274.5,-2.97,-4.13,-2.53,-4.13,70-79
2026-05-21,PAGEIND,75,38229.71,-0.2,-0.22,1.58,-0.22,70-79
2026-05-21,MOTHERSON,85,137.0,-0.86,3.95,5.34,-0.86,80-89
2026-05-21,MANAPPURAM,75,322.4,2.43,1.97,-3.57,0.53,70-79
2026-05-21,KEI,65,5237.0,1.31,3.99,1.13,0.45,60-69
2026-05-21,FLUOROCHEM,50,3827.4,-1.13,-3.8,-6.09,-3.8,50-59
2026-05-22,ASIANPAINT,75,2617.09,1.22,1.2,1.78,0.27,70-79
2026-05-22,WIPRO,60,203.11,-0.75,0.56,-2.33,-0.75,60-69
2026-05-22,SIEMENS,65,3811.7,1.76,0.85,-2.91,-3.78,60-69
2026-05-22,TRENT,65,2860.11,-1.11,-1.69,-3.15,-1.69,60-69
2026-05-22,HINDALCO,55,1109.2,3.65,1.58,-1.5,-0.87,50-59
2026-05-22,DIVISLAB,50,6887.0,-1.3,-3.19,-3.83,-3.19,50-59
2026-05-22,GLAND,50,2334.0,-0.9,-3.6,-2.61,-3.6,50-59
2026-05-22,NYKAA,85,277.25,-5.09,-5.39,-5.39,-5.39,80-89
2026-05-22,POLICYBZR,60,1792.4,-0.42,-5.02,-14.41,-5.02,60-69
2026-05-22,PAGEIND,90,39300.5,-2.94,-2.81,-2.43,-2.94,90-100
2026-05-22,MOTHERSON,60,136.18,4.57,7.02,5.42,-0.26,60-69
2026-05-22,MANAPPURAM,65,324.1,1.43,0.4,-4.91,0.4,60-69
2026-05-22,DIXON,80,11722.0,0.29,-1.69,-2.47,-1.69,80-89
2026-05-22,KEI,50,5260.5,3.53,0.13,1.43,0.13,50-59
2026-05-22,FLUOROCHEM,60,3834.0,-3.96,-5.35,-7.19,-5.35,60-69
2026-05-25,ADANIPORTS,50,1795.33,1.2,-1.08,0.12,-1.08,50-59
2026-05-25,ASIANPAINT,50,2634.94,0.53,-0.96,0.05,-0.96,50-59
2026-05-25,WIPRO,80,206.84,-2.54,-0.21,-12.13,-2.54,80-89
2026-05-25,TRENT,50,2862.44,-1.2,-3.32,-4.97,-3.32,50-59
2026-05-25,INDIGO,55,4501.9,1.51,-1.08,-3.16,-2.15,50-59
